Temp(C),Temp (K),ftmprt,sr,xi,xs,ak1,Inter-S,Inter-E,delt,Portions
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.777020322,0.801805286,0,52.93384556
10.3,283.3,9.855841864,19069.43106,0.999947563,1.337294354,0.044781277,0.801805286,0.825256171,0,52.93384556
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.825256171,0.847961652,0,52.93384556
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.847961652,0.869688282,0,52.93384556
10,283,9.396466431,12045.74098,0.99991699,1.381727816,0.04267281,0.869688282,0.891078805,0,52.93384556
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.891078805,0.911878568,0,52.93384556
10.4,283.4,10.00875088,22220.06264,0.999954998,1.322823372,0.045505968,0.911878568,0.9301599,0,52.93384556
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.9301599,0.944411108,0,52.93384556
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.944411108,0.955055614,0,52.93384556
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.955055614,0.964583822,0,52.93384556
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.964583822,0.968874563,0,52.93384556
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.968874563,0.969530849,0,52.93384556
13.2,286.2,14.24682041,1539272.416,0.99999935,0.978449089,0.071007327,0.969530849,0.970142149,0,52.93384556
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.970142149,0.972098034,0,52.93384556
12.5,285.5,13.19509632,537721.6479,0.99999814,1.054479919,0.063584286,0.972098034,0.977173168,0,52.93384556
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.977173168,0.983750564,0,52.93384556
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.983750564,0.990527952,0,52.93384556
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.990527952,0.996319637,0,52.93384556
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.996319637,1.004092694,1.004089281,53.93793484
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,3.41371E-06,0.062596657,0,53.93793484
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.062596657,0.120578452,0,53.93793484
10.7,283.7,10.46683116,35130.71717,0.999971536,1.280402143,0.047747928,0.120578452,0.174656304,0,53.93793484
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.174656304,0.226054085,0,53.93793484
10.4,283.4,10.00875088,22220.06264,0.999954998,1.322823372,0.045505968,0.226054085,0.274845073,0,53.93793484
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.274845073,0.321279192,0,53.93793484
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.321279192,0.365946656,0,53.93793484
10.4,283.4,10.00875088,22220.06264,0.999954998,1.322823372,0.045505968,0.365946656,0.408514369,0,53.93793484
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.408514369,0.449177544,0,53.93793484
10.7,283.7,10.46683116,35130.71717,0.999971536,1.280402143,0.047747928,0.449177544,0.487934159,0,53.93793484
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.487934159,0.525311999,0,53.93793484
9.4,282.4,8.474787535,4792.404441,0.99979138,1.475380236,0.038737117,0.525311999,0.561411199,0,53.93793484
10.3,283.3,9.855841864,19069.43106,0.999947563,1.337294354,0.044781277,0.561411199,0.595389758,0,53.93793484
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.595389758,0.625956467,0,53.93793484
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.625956467,0.654908979,0,53.93793484
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.654908979,0.680446363,0,53.93793484
11.9,284.9,12.28950509,217402.3557,0.9999954,1.124663596,0.057817507,0.680446363,0.705401522,0,53.93793484
12.5,285.5,13.19509632,537721.6479,0.99999814,1.054479919,0.063584286,0.705401522,0.726906489,0,53.93793484
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.726906489,0.745035651,0,53.93793484
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.745035651,0.761959365,0,53.93793484
12.4,285.4,13.04442887,462512.5042,0.999997838,1.065845354,0.062586421,0.761959365,0.780395556,0,53.93793484
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.780395556,0.798550103,0,53.93793484
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.798550103,0.815636551,0,53.93793484
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.815636551,0.833404538,0,53.93793484
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.833404538,0.850189646,0,53.93793484
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.850189646,0.866046243,0,53.93793484
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.866046243,0.880113929,0,53.93793484
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.880113929,0.894315191,0,53.93793484
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.894315191,0.908650877,0,53.93793484
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.908650877,0.921273548,0,53.93793484
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.921273548,0.933197965,0,53.93793484
11.4,284.4,11.53192686,101918.3074,0.999990188,1.186951862,0.053397088,0.933197965,0.94639228,0,53.93793484
11.1,284.1,11.07609996,64608.41632,0.999984522,1.226080372,0.050901918,0.94639228,0.960272674,0,53.93793484
11.2,284.2,11.22814919,75218.25181,0.999986706,1.212887046,0.05172099,0.960272674,0.973006011,0,53.93793484
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.973006011,0.986023638,0,53.93793484
11.1,284.1,11.07609996,64608.41632,0.999984522,1.226080372,0.050901918,0.986023638,0.997937202,0,53.93793484
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.997937202,1.00671531,1.006697168,54.94463201
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,1.81422E-05,0.063493205,0,54.94463201
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.063493205,0.125020131,0,54.94463201
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.125020131,0.182459728,0,54.94463201
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.182459728,0.236430044,0,54.94463201
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.236430044,0.286972231,0,54.94463201
11.7,284.7,11.98679312,160619.4394,0.999993774,1.149150625,0.056008921,0.286972231,0.333934484,0,54.94463201
11.5,284.5,11.68365554,118617.0524,0.99999157,1.174206363,0.054254485,0.333934484,0.378308377,0,54.94463201
11.3,284.3,11.38009145,87561.04206,0.99998858,1.19984482,0.052552652,0.378308377,0.420367458,0,54.94463201
10.8,283.8,10.61930937,40917.34654,0.999975561,1.266585622,0.048518434,0.420367458,0.460444538,0,54.94463201
10.5,283.5,10.16155203,25888.44549,0.999961374,1.308519026,0.046241864,0.460444538,0.498768176,0,54.94463201
10.1,283.1,9.549699753,14040.47842,0.999928782,1.366744478,0.043364857,0.498768176,0.535603395,0,54.94463201
9.7,282.7,8.936116024,7601.615155,0.999868466,1.427736686,0.040659456,0.535603395,0.57114951,0,54.94463201
9.8,282.8,9.089674682,8863.302189,0.999887188,1.412221739,0.041320263,0.57114951,0.605194615,0,54.94463201
10,283,9.396466431,12045.74098,0.99991699,1.381727816,0.04267281,0.605194615,0.637634398,0,54.94463201
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.637634398,0.669237006,0,54.94463201
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.669237006,0.699600191,0,54.94463201
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.699600191,0.728772564,0,54.94463201
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.728772564,0.756800826,0,54.94463201
9.6,282.6,8.782448691,6518.82022,0.999846622,1.443433244,0.040008761,0.756800826,0.783729847,0,54.94463201
9.3,282.3,8.320793482,4108.418672,0.999756657,1.491635264,0.038115878,0.783729847,0.810204526,0,54.94463201
8.5,281.5,7.084902309,1193.806606,0.999163044,1.628747648,0.033477689,0.810204526,0.837153841,0,54.94463201
7.7,280.7,5.841966512,344.4560521,0.997105276,1.779355202,0.029382166,0.837153841,0.864435005,0,54.94463201
9.5,282.5,8.628672566,5589.653432,0.99982113,1.459313666,0.03936803,0.864435005,0.887399212,0,54.94463201
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.887399212,0.900248698,0,54.94463201
13.8,286.8,15.14421199,3776136.649,0.999999735,0.917925199,0.078022478,0.900248698,0.901575432,0,54.94463201
15.3,288.3,17.37134929,35017177.65,0.999999971,0.783402449,0.098574839,0.901575432,0.890482283,0,54.94463201
16.6,289.6,19.28287293,236834686,0.999999996,0.68377869,0.120481955,0.890482283,0.867019996,0,54.94463201
15.9,288.9,18.25572863,84793430.38,0.999999988,0.73562433,0.108165648,0.867019996,0.85354917,0,54.94463201
15.9,288.9,18.25572863,84793430.38,0.999999988,0.73562433,0.108165648,0.85354917,0.841459388,0,54.94463201
15,288,16.92777778,22471935.51,0.999999956,0.808522381,0.094089558,0.841459388,0.838501686,0,54.94463201
14.1,287.1,15.59150122,5906129.212,0.999999831,0.889170994,0.081773746,0.838501686,0.842480218,0,54.94463201
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.842480218,0.857442215,0,54.94463201
9.9,282.9,9.243124779,10333.27737,0.999903235,1.396886181,0.04199133,0.857442215,0.879625179,0,54.94463201
8.9,281.9,7.703724725,2216.588819,0.99954906,1.558587276,0.035724872,0.879625179,0.903452858,0,54.94463201
9,282,7.858156028,2586.746089,0.999613563,1.541554679,0.036308807,0.903452858,0.926206004,0,54.94463201
8.1,281.1,6.464318748,641.8269684,0.998444371,1.702279619,0.031366059,0.926206004,0.950170573,0,54.94463201
7.4,280.4,5.37403709,215.7320417,0.995386008,1.839596078,0.027973613,0.950170573,0.974706242,0,54.94463201
6.9,279.9,4.591925688,98.68428242,0.989968328,1.944872164,0.025768443,0.974706242,0.999386555,0,54.94463201
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.999386555,1.024040964,1.019316047,55.96394806
6.2,279.2,3.49226361,32.86024638,0.970466842,2.103160939,0.022958795,0.004724917,0.052353638,0,55.96394806
6.1,279.1,3.334718739,28.07048697,0.965600851,2.126869847,0.022582178,0.052353638,0.098675737,0,55.96394806
6.2,279.2,3.49226361,32.86024638,0.970466842,2.103160939,0.022958795,0.098675737,0.144172032,0,55.96394806
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.144172032,0.188827577,0,55.96394806
6.2,279.2,3.49226361,32.86024638,0.970466842,2.103160939,0.022958795,0.188827577,0.232277674,0,55.96394806
6,279,3.177060932,23.97618226,0.959961855,2.15086331,0.022211476,0.232277674,0.27442251,0,55.96394806
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.27442251,0.315496535,0,55.96394806
8.4,281.4,6.929921819,1022.414044,0.999022878,1.646807988,0.032937386,0.315496535,0.358632167,0,55.96394806
12.8,285.8,13.64646606,844471.3254,0.999998816,1.02115158,0.066669931,0.358632167,0.401362065,0,55.96394806
14.2,287.2,15.74038997,6854322.082,0.999999854,0.879800833,0.083062018,0.401362065,0.439496471,0,55.96394806
16.5,289.5,19.13644214,204574371.4,0.999999995,0.690940301,0.118643922,0.439496471,0.467627005,0,55.96394806
17.2,290.2,20.15933839,568970068.7,0.999999998,0.642438078,0.132094415,0.467627005,0.489258431,0,55.96394806
17.1,290.1,20.01351258,491765523.1,0.999999998,0.64913876,0.130087488,0.489258431,0.508760856,0,55.96394806
17.5,290.5,20.59621343,880687513,0.999999999,0.622774878,0.138294139,0.508760856,0.523486621,0,55.96394806
16.3,289.3,18.84327688,152591790.1,0.999999993,0.705504576,0.115047881,0.523486621,0.543267701,0,55.96394806
14.5,287.5,16.18643478,10707283.65,0.999999907,0.852316347,0.087044211,0.543267701,0.569031057,0,55.96394806
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.569031057,0.598446831,0,55.96394806
10,283,9.396466431,12045.74098,0.99991699,1.381727816,0.04267281,0.598446831,0.631168504,0,55.96394806
8.8,281.8,7.549183818,1899.192013,0.999473737,1.575820354,0.035149923,0.631168504,0.663796155,0,55.96394806
8,281,6.308896797,549.4384723,0.998183267,1.721209382,0.030858406,0.663796155,0.695927924,0,55.96394806
7.1,280.1,4.90510532,134.977125,0.992645822,1.902012085,0.026629782,0.695927924,0.727621809,0,55.96394806
6.5,279.5,3.964221825,52.67925974,0.981370831,2.033706084,0.024125039,0.727621809,0.758754099,0,55.96394806
5.9,278.9,3.019290068,20.47674943,0.953438019,2.175144943,0.0218466,0.758754099,0.789361868,0,55.96394806
5.6,278.6,2.545297918,12.74702509,0.927256989,2.249755765,0.02078606,0.789361868,0.819404388,0,55.96394806
5.3,278.3,2.070283866,7.927073028,0.887981201,2.327095055,0.019774882,0.819404388,0.848925939,0,55.96394806
5.2,278.2,1.911718188,6.764701851,0.871212054,2.353499308,0.01944841,0.848925939,0.87790479,0,55.96394806
4.9,277.9,1.435336452,4.201058225,0.807731435,2.434641882,0.018499649,0.87790479,0.906439127,0,55.96394806
4.7,277.7,1.11717681,3.056213739,0.753464668,2.490386584,0.017891922,0.906439127,0.934526969,0,55.96394806
4.5,277.5,0.798558559,2.222335253,0.689666058,2.54749077,0.017303326,0.934526969,0.962196529,0,55.96394806
3.7,276.7,-0.480520419,0.618461449,0.382129243,2.790219414,0.015128991,0.962196529,0.989644518,0,55.96394806
3.7,276.7,-0.480520419,0.618461449,0.382129243,2.790219414,0.015128991,0.989644518,1.016680372,0.701169945,56.665118
7,280,4.748571429,115.419282,0.991410358,1.923315086,0.026195726,0.315510427,0.357081173,0,56.665118
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.357081173,0.400004158,0,56.665118
14.2,287.2,15.74038997,6854322.082,0.999999854,0.879800833,0.083062018,0.400004158,0.438246798,0,56.665118
15.5,288.5,17.66655113,47041988.19,0.999999979,0.767118897,0.101677721,0.438246798,0.470041946,0,56.665118
16.8,289.8,19.57543133,317323187.7,0.999999997,0.669691836,0.124239933,0.470041946,0.49336746,0,56.665118
17,290,19.86758621,424994254,0.999999998,0.655914025,0.128109699,0.49336746,0.512912568,0,56.665118
16.6,289.6,19.28287293,236834686,0.999999996,0.68377869,0.120481955,0.512912568,0.532307055,0,56.665118
15.5,288.5,17.66655113,47041988.19,0.999999979,0.767118897,0.101677721,0.532307055,0.555008517,0,56.665118
14.2,287.2,15.74038997,6854322.082,0.999999854,0.879800833,0.083062018,0.555008517,0.58089639,0,56.665118
12.6,285.6,13.34565826,625094.5913,0.9999984,1.043243509,0.064597345,0.58089639,0.609818582,0,56.665118
10.2,283.2,9.702824859,16363.7673,0.999938893,1.351934027,0.044067626,0.609818582,0.641811739,0,56.665118
8.9,281.9,7.703724725,2216.588819,0.99954906,1.558587276,0.035724872,0.641811739,0.673985308,0,56.665118
7.6,280.6,5.686101212,294.74224,0.996618677,1.799198821,0.028905276,0.673985308,0.706044345,0,56.665118
7.1,280.1,4.90510532,134.977125,0.992645822,1.902012085,0.026629782,0.706044345,0.737472387,0,56.665118
6.3,279.3,3.649695668,38.46295875,0.974659781,2.079733015,0.023341416,0.737472387,0.768439833,0,56.665118
6.2,279.2,3.49226361,32.86024638,0.970466842,2.103160939,0.022958795,0.768439833,0.798734327,0,56.665118
7.6,280.6,5.686101212,294.74224,0.996618677,1.799198821,0.028905276,0.798734327,0.827239076,0,56.665118
8.6,281.6,7.239772727,1393.777167,0.99928304,1.610897991,0.034026461,0.827239076,0.853455658,0,56.665118
9.1,282.1,8.012477845,3018.386949,0.999668807,1.524720097,0.036901862,0.853455658,0.877775089,0,56.665118
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.877775089,0.900976402,0,56.665118
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.900976402,0.923323684,0,56.665118
9.2,282.2,8.166690291,3521.668953,0.999716124,1.508081093,0.037504173,0.923323684,0.944848372,0,56.665118
9.4,282.4,8.474787535,4792.404441,0.99979138,1.475380236,0.038737117,0.944848372,0.965006688,0,56.665118
9.8,282.8,9.089674682,8863.302189,0.999887188,1.412221739,0.041320263,0.965006688,0.983109157,0,56.665118
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.983109157,0.99739715,0,56.665118
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.99739715,1.006204222,1.00609071,57.67120871
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.000113512,0.064471852,0,57.67120871
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.064471852,0.124269795,0,57.67120871
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.124269795,0.181210491,0,57.67120871
12.9,285.9,13.79671214,981377.1675,0.999998981,1.010293018,0.067729906,0.181210491,0.235504747,0,57.67120871
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.235504747,0.285717225,0,57.67120871
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.285717225,0.332935719,0,57.67120871
12.2,285.2,12.742777,342072.1636,0.999997077,1.088969604,0.060635407,0.332935719,0.377415975,0,57.67120871
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.377415975,0.419321831,0,57.67120871
12,285,12.44070175,252887.9425,0.999996046,1.112629066,0.058742601,0.419321831,0.458875388,0,57.67120871
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.458875388,0.496378498,0,57.67120871
11.6,284.6,11.83527758,138037.0743,0.999992756,1.161606538,0.055125032,0.496378498,0.532056797,0,57.67120871
10.8,283.8,10.61930937,40917.34654,0.999975561,1.266585622,0.048518434,0.532056797,0.566844245,0,57.67120871
10.4,283.4,10.00875088,22220.06264,0.999954998,1.322823372,0.045505968,0.566844245,0.600474808,0,57.67120871
10.6,283.6,10.31424542,30159.2036,0.999966844,1.294379285,0.046989128,0.600474808,0.632326571,0,57.67120871
11,284,10.92394366,55489.19866,0.999981979,1.239426653,0.050095254,0.632326571,0.661990196,0,57.67120871
11.4,284.4,11.53192686,101918.3074,0.999990188,1.186951862,0.053397088,0.661990196,0.689286367,0,57.67120871
11.8,284.8,12.13820225,186876.3126,0.999994649,1.136836884,0.056906347,0.689286367,0.714043726,0,57.67120871
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.714043726,0.736446791,0,57.67120871
12.7,285.7,13.49611481,726587.9436,0.999998624,1.032134573,0.065625819,0.736446791,0.75522852,0,57.67120871
13,286,13.94685315,1140358.389,0.999999123,0.999557395,0.068805975,0.75522852,0.771474488,0,57.67120871
12.1,285.1,12.59179235,294134.4791,0.9999966,1.10073162,0.059681832,0.771474488,0.790550257,0,57.67120871
12.3,285.3,12.8936558,397780.5701,0.999997486,1.077341386,0.061603532,0.790550257,0.807684423,0,57.67120871
